customer_id,first_name,last_name,email,city,state,country,join_date,is_loyal_customer
269,Thomas,Gonzalez,thomas.gonzalez@gmail.com,Larryfort,Colorado,Syrian Arab Republic,2024-01-16,False
270,Corey,Burke,cburke@example.com,Davidport,Alaska,Vietnam,2023-03-01,True
271,Brent,Russell,brussell@example.org,East Keithville,Alaska,Syrian Arab Republic,2023-12-12,True
272,Cynthia,Cummings,cynthia_cummings@luna-matthews.info,Gallegosburgh,Ohio,Lebanon,2023-08-29,False
273,Joseph,Smith,jsmith@example.net,Taylorside,North Carolina,Mali,2020-10-03,True
274,David,Kidd,dkidd@example.net,Davisberg,South Carolina,Saint Pierre and Miquelon,2024-02-17,True
275,John,Joseph,john_joseph@parsons-morris.biz,Thompsonhaven,Indiana,Oman,2022-10-31,False
276,Lisa,Johnson,lisa23@yahoo.com,Paulshire,New Hampshire,Croatia,2020-10-28,False
277,Steven,Hoover,shoover@example.org,Maciasborough,Oklahoma,Spain,2023-10-29,True
278,Brittany,Moore,brittany20@yahoo.com,West Christopher,Kansas,Solomon Islands,2020-12-23,True
279,Joe,Gordon,joe.gordon@hotmail.com,Port Scottburgh,Hawaii,Rwanda,2023-01-21,False
280,Jessica,Hubbard,jessica.hubbard@yahoo.com,Cynthialand,Minnesota,Venezuela,2022-11-05,True
281,Jesse,Williams,jesse97@yahoo.com,Ruizmouth,Ohio,Indonesia,2021-11-04,True
282,Kenneth,Larson,kenneth_larson@hanson.com,East William,South Carolina,Croatia,2022-06-02,True
283,Kelsey,Decker,kelsey99@yahoo.com,Lake Johnhaven,Maryland,Switzerland,2024-03-06,False
284,Mark,Watson,mark35@yahoo.com,Lake William,California,Moldova,2024-12-11,False
285,Victoria,Torres,victoria61@hotmail.com,Johnsonmouth,Arkansas,Canada,2022-01-24,True
286,Alex,Avery,alex_avery@larsen.biz,Christineport,Virginia,Suriname,2021-12-11,True
287,Anthony,Jones,anthony_jones@bates-crawford.com,Anthonybury,Maryland,Cocos (Keeling) Islands,2023-04-07,False
288,Beth,James,beth.james@gmail.com,Jensenchester,New Hampshire,Colombia,2024-08-08,True
289,Andre,Taylor,andre_taylor@garcia.info,Katieborough,Utah,Albania,2021-03-28,False
290,Amanda,Carroll,amanda.carroll@hotmail.com,South David,New Jersey,Paraguay,2021-11-19,True
291,Sarah,Martin,smartin@example.com,Kathrynport,Illinois,Australia,2021-05-04,False
292,Jennifer,Ross,jennifer.ross@gmail.com,Doughertymouth,Kentucky,Senegal,2024-04-08,True
293,Michaela,Brown,michaela_brown@thomas.com,New John,Tennessee,American Samoa,2022-08-04,False
294,Michael,Daugherty,mdaugherty@example.com,Brownview,Indiana,Netherlands Antilles,2021-10-19,False
295,Ryan,Wiggins,rwiggins@example.net,North Kimberly,Kentucky,Malta,2023-12-14,False
296,Nancy,Reynolds,nancy40@gmail.com,Huberside,Massachusetts,Cyprus,2021-07-31,False
297,April,Simpson,april65@yahoo.com,Beckerberg,Oregon,Eritrea,2021-07-28,False
298,Patrick,Jones,patrick.jones@yahoo.com,North Megan,New Mexico,Burkina Faso,2023-08-22,False
299,Michael,Gilbert,mgilbert@example.net,New Dawn,Connecticut,Australia,2023-04-26,True
300,Joseph,Gates,joseph58@gmail.com,Edwardsburgh,Montana,Costa Rica,2022-07-18,False
301,Carlos,Burton,carlos_burton@jones-harris.net,Bryanchester,Massachusetts,Niger,2021-05-15,True
302,Peter,Calhoun,peter.calhoun@yahoo.com,South Anthony,Washington,Bermuda,2020-10-24,True
303,Robert,Perkins,rperkins@example.net,North Thomas,Wisconsin,Luxembourg,2021-10-08,True
304,Diana,Perry,diana93@yahoo.com,Nicoleshire,Indiana,Iceland,2023-06-15,False
305,Nicole,Wallace,nicole53@gmail.com,West Christopherville,South Carolina,Czech Republic,2021-11-04,True
306,Lance,Nielsen,lnielsen@example.org,Thompsonville,Arkansas,Andorra,2021-04-25,True
307,Jennifer,Knight,jknight@example.net,West Luisport,Rhode Island,Egypt,2021-01-22,True
308,Brian,Mcmahon,brian.mcmahon@hotmail.com,West Theodoreview,Kentucky,Philippines,2024-12-21,False
309,Joshua,Morales,jmorales@example.net,West Michael,Rhode Island,Palestinian Territory,2022-08-15,True
310,Mary,Jordan,mjordan@example.org,Aarontown,Ohio,Suriname,2022-03-16,False
311,Karen,Harris,karen.harris@gmail.com,Port Amyville,Wyoming,Timor-Leste,2021-12-17,True
312,Kristie,Martinez,kristie89@yahoo.com,Velazquezville,North Carolina,North Macedonia,2024-10-14,True
313,Richard,Spencer,rspencer@example.com,Whitefurt,Nebraska,Tuvalu,2023-03-17,False
314,Laura,Peterson,laura95@gmail.com,Kellyburgh,Oregon,Ukraine,2020-12-06,False
315,Sandra,Huffman,sandra_huffman@griffin.com,Fostertown,Oklahoma,Chad,2024-11-14,True
316,Maria,Parker,mparker@example.net,Lake Robert,Iowa,Cambodia,2024-04-29,False
317,Zachary,Powers,zachary34@hotmail.com,Bassfort,South Carolina,Sweden,2021-03-08,True
318,Danny,Torres,danny71@yahoo.com,Elizabethville,New Jersey,Cameroon,2021-04-05,True
319,James,Foley,james.foley@hotmail.com,South Angelachester,Utah,Bulgaria,2024-09-16,False
320,Margaret,Snyder,margaret_snyder@gray.com,Harrisfort,Minnesota,San Marino,2024-12-15,False
321,Kelsey,Price,kelsey45@gmail.com,Dicksonfurt,Michigan,Czech Republic,2023-01-05,True
322,Teresa,Stephens,tstephens@example.com,East Jessica,Colorado,Armenia,2024-05-05,True
323,Sophia,Singh,sophia88@hotmail.com,Graystad,Missouri,Ghana,2021-12-25,False
324,Rebecca,Mills,rebecca_mills@jacobs.com,Lake Christopherborough,West Virginia,Korea,2022-08-16,False
325,Bailey,Smith,bailey.smith@hotmail.com,West Katie,Maryland,Moldova,2024-08-12,True
326,Sheila,King,sheila.king@yahoo.com,North Shawn,Texas,Guam,2024-02-14,True
327,William,Hopkins,william73@gmail.com,East Alec,Rhode Island,Northern Mariana Islands,2022-12-20,True
328,Dominic,Zamora,dzamora@example.net,Melindaton,Oklahoma,Denmark,2023-01-15,True
329,Patrick,Rivera,patrick.rivera@gmail.com,Barrerafurt,North Carolina,Tunisia,2023-08-22,True
330,Wendy,Jones,wendy.jones@hotmail.com,New Johnport,Virginia,Wallis and Futuna,2021-08-20,True
331,Kara,Park,kara_park@robinson.biz,East Mary,Kentucky,Qatar,2021-11-11,True
332,Andrea,Bartlett,andrea_bartlett@doyle.org,Port Sarah,Hawaii,Belgium,2022-06-05,True
333,Randy,Clarke,rclarke@example.com,Pruittland,New York,Reunion,2023-10-19,True
334,Meagan,Garcia,meagan.garcia@gmail.com,Matthewville,Rhode Island,Tanzania,2024-04-29,True
335,Tara,Long,tara.long@hotmail.com,East Elizabeth,Georgia,Armenia,2024-03-13,False
336,Emily,Franklin,emily.franklin@gmail.com,West Elizabethbury,Wyoming,Trinidad and Tobago,2023-10-22,True
337,John,Solis,john_solis@harrell.biz,South Ronnie,Louisiana,Ethiopia,2024-10-24,False
338,Denise,Miller,denise.miller@hotmail.com,Stanleyhaven,Michigan,Malta,2021-02-22,False
339,Alejandra,Welch,awelch@example.org,West Shawn,Nevada,Barbados,2022-11-24,False
340,Kristi,Flores,kristi52@yahoo.com,Jeffreytown,Georgia,Falkland Islands (Malvinas),2023-12-01,False
341,Melissa,Hansen,mhansen@example.org,Santoston,West Virginia,New Zealand,2022-01-08,True
342,Jeremiah,Palmer,jeremiah_palmer@perez-harvey.com,South Rickville,Virginia,Yemen,2021-11-09,False
343,Amber,Bowman,abowman@example.org,Aprilbury,Kentucky,Burundi,2022-07-01,True
344,David,King,david.king@gmail.com,Lake Joe,Nevada,Lebanon,2023-07-18,False
345,Bobby,Washington,bobby_washington@cabrera.com,South Rachel,Montana,Congo,2021-11-10,False
346,Kenneth,Bond,kenneth45@hotmail.com,West Williamport,Pennsylvania,North Macedonia,2022-10-11,True
347,Jennifer,Sullivan,jsullivan@example.com,West Brenda,California,Macao,2023-05-24,True
348,Brittany,Kirby,bkirby@example.com,North Alyssamouth,Missouri,Central African Republic,2023-11-01,False
349,Yvette,Mcdonald,yvette75@hotmail.com,Joneschester,Florida,Sri Lanka,2023-11-07,False
350,Alexander,Lutz,alexander_lutz@pratt.com,New Craigland,Arkansas,Bhutan,2024-08-31,False
351,Luis,Myers,luis22@yahoo.com,Kyleton,South Carolina,Mozambique,2023-12-01,True
352,Bryan,Waters,bryan.waters@gmail.com,Cindyville,Wyoming,Croatia,2022-09-21,False
353,Marcus,Sanchez,marcus.sanchez@yahoo.com,Adamsville,Nevada,Sudan,2020-09-23,False
354,Clifford,Villarreal,clifford80@gmail.com,Lake Diane,Arkansas,South Africa,2024-02-01,True
355,Lisa,Cummings,lisa_cummings@washington.biz,New Vanessaview,Colorado,Somalia,2023-10-02,True
356,Alec,Hardin,ahardin@example.com,Marshallhaven,New Jersey,Mauritania,2023-09-11,True
357,Jorge,Neal,jorge47@hotmail.com,Garciaview,Arkansas,Wallis and Futuna,2021-11-25,False
358,Meagan,Wright,meagan.wright@gmail.com,Maryville,Florida,Belize,2020-12-28,True
359,Ryan,Wilson,ryan_wilson@ibarra-hubbard.net,South Anthonyborough,West Virginia,Georgia,2023-10-04,False
360,Lawrence,Edwards,lawrence34@gmail.com,East Zachary,Colorado,Madagascar,2021-10-22,False
361,Joan,Fields,joan_fields@bryant.com,Jacobburgh,West Virginia,Serbia,2022-03-12,False
362,Mary,Gay,mary74@gmail.com,South Christophermouth,Illinois,Ukraine,2022-04-16,False
363,Samuel,Thornton,samuel.thornton@hotmail.com,Timothyview,Texas,Guadeloupe,2023-09-30,True
364,Michael,Barnett,michael_barnett@cervantes-garcia.net,Lindachester,New York,Japan,2023-05-14,False
365,Hailey,Jackson,hjackson@example.com,South Dustin,Washington,Italy,2024-02-09,False
366,Karla,Berry,kberry@example.net,New Kyleport,New Mexico,Ireland,2023-12-23,True
367,Erika,Nguyen,erika76@hotmail.com,Andreaberg,Hawaii,Luxembourg,2024-08-17,False
368,Gary,Young,gary.young@yahoo.com,Delgadoport,Nevada,Dominican Republic,2023-03-26,False
369,Scott,Webster,scott48@hotmail.com,Alantown,Michigan,Saint Martin,2021-07-12,False
370,Raymond,Murphy,raymond91@yahoo.com,Lake Amyborough,Arkansas,Zimbabwe,2024-04-26,False
371,Anthony,Grimes,anthony.grimes@hotmail.com,Melissashire,Colorado,Singapore,2021-05-08,True
372,Cynthia,Ritter,cynthia48@hotmail.com,Bryantchester,Arizona,Guam,2024-08-11,True
373,Nicole,Haynes,nhaynes@example.org,Loriburgh,Wyoming,Namibia,2021-07-18,True
374,Richard,Adams,richard56@hotmail.com,New Laura,Massachusetts,Tonga,2023-05-13,True
375,Teresa,Rivera,teresa_rivera@erickson.com,New Brandon,Alabama,Sao Tome and Principe,2022-09-18,True
376,Tami,Knight,tami18@gmail.com,Johnsonfurt,New Jersey,Montserrat,2024-05-18,False
377,Taylor,White,taylor.white@hotmail.com,Millsfort,Massachusetts,Saint Pierre and Miquelon,2022-05-09,False
378,Diane,Martin,dmartin@example.net,Blairtown,Illinois,Liberia,2024-01-02,False
379,James,Mcdonald,james_mcdonald@lopez.info,Karenshire,Delaware,New Zealand,2023-10-05,False
380,Molly,Ferguson,mferguson@example.org,Davidshire,Utah,Dominica,2024-05-11,False
381,William,Williams,wwilliams@example.org,Rodriguezville,Connecticut,Kuwait,2023-01-04,False
382,Tina,Torres,tina.torres@yahoo.com,South Tyronemouth,West Virginia,Palau,2021-11-06,True
383,David,Morgan,david_morgan@williams-walker.com,Mcguireton,Nebraska,United States Virgin Islands,2025-02-15,False
384,Paul,Boyer,pboyer@example.net,South Georgeberg,Wyoming,Georgia,2023-01-18,False
385,Derek,Hall,derek.hall@gmail.com,East Matthewborough,Delaware,Japan,2024-06-09,False
386,Krista,Haynes,khaynes@example.com,Mitchellmouth,Massachusetts,Saudi Arabia,2022-05-31,False
387,Kyle,Bennett,kyle.bennett@gmail.com,Kemptown,North Dakota,San Marino,2021-02-07,True
388,Stephanie,Cain,stephanie.cain@gmail.com,New Brittany,Alabama,Central African Republic,2023-12-04,True
389,Jacqueline,Reyes,jacqueline_reyes@herrera-chang.com,South Sherri,Maryland,Northern Mariana Islands,2022-09-29,True
390,Howard,Griffin,hgriffin@example.net,Powellborough,Hawaii,Niger,2025-01-15,True
391,Robert,Ellis,robert83@yahoo.com,Port Bradley,Texas,Kyrgyz Republic,2023-12-20,True
392,John,Rodriguez,john.rodriguez@yahoo.com,Chelseatown,Kansas,Zambia,2024-01-30,True
393,Melody,Elliott,melody.elliott@yahoo.com,North Joantown,Nebraska,Kenya,2024-09-23,False
394,Tammy,Norton,tnorton@example.com,East Joshuaport,North Carolina,Malta,2024-12-03,False
395,Robert,Spencer,robert.spencer@hotmail.com,Port Kathleen,New Mexico,Guernsey,2022-05-21,True
396,Dwayne,Mccoy,dwayne_mccoy@mendoza-becker.com,Port Dennis,Delaware,Bosnia and Herzegovina,2022-06-18,True
397,Alisha,Morales,alisha_morales@wilson-lawson.com,Tannermouth,New Jersey,Monaco,2022-12-05,True
398,Barbara,Long,blong@example.org,Bowenmouth,Rhode Island,Croatia,2024-10-10,False
399,Wesley,Decker,wesley_decker@fisher.info,Lake Adam,Wyoming,Jersey,2022-07-16,True
400,Joseph,Barnes,joseph_barnes@sharp.com,Eugeneville,Nebraska,South Africa,2023-11-25,True
401,Marcus,Myers,marcus.myers@hotmail.com,Ortizside,New York,Portugal,2023-02-22,True
402,Rhonda,Mason,rmason@example.net,Burnsberg,Ohio,Trinidad and Tobago,2023-03-30,True
403,Randy,Herring,rherring@example.net,South Carolmouth,New Hampshire,Luxembourg,2021-04-03,True
404,Regina,Swanson,regina_swanson@leonard.net,East Lisaview,Arizona,Anguilla,2021-09-25,True
405,Zachary,Hernandez,zachary.hernandez@gmail.com,New Andrew,Hawaii,Bangladesh,2023-06-01,True
406,Stacy,Morris,smorris@example.org,Reevesfort,Oregon,Korea,2023-01-07,True
407,Lacey,Charles,lacey.charles@hotmail.com,New Gina,New Hampshire,Cambodia,2022-08-09,True
408,Matthew,Hawkins,matthew_hawkins@robinson.com,Kirkshire,West Virginia,Angola,2025-01-14,True
409,Lauren,Allen,lauren15@gmail.com,East Jasmineport,New Jersey,Qatar,2024-05-22,False
410,Heather,Whitney,heather.whitney@gmail.com,Smithfort,Illinois,Monaco,2023-04-28,False
411,Amanda,Herring,amanda54@gmail.com,West Laurenbury,Kentucky,Bahrain,2023-04-16,False
412,Anthony,Martinez,amartinez@example.com,North Sherry,Alaska,Hungary,2021-03-04,True
413,Alexis,Lee,alexis82@hotmail.com,Port Laura,Texas,Oman,2021-07-23,True
414,Juan,Clayton,juan_clayton@smith-gordon.com,South Jesse,South Dakota,Qatar,2023-10-21,False
415,Ronald,Payne,ronald.payne@yahoo.com,New Michael,South Carolina,Qatar,2020-11-10,False
416,Sherry,Andersen,sherry_andersen@foley-bradley.org,Lake Paulshire,New Mexico,Ghana,2024-09-10,True
417,Jennifer,Ramirez,jennifer_ramirez@gonzalez.info,Ellenville,Washington,Ireland,2021-07-16,False
418,Daniel,Shaffer,daniel.shaffer@hotmail.com,Robertberg,Michigan,Taiwan,2021-10-23,True
419,Valerie,Johnson,valerie_johnson@chavez.biz,East Stephanie,Ohio,United Arab Emirates,2024-03-02,True
420,Gary,Charles,gary_charles@holden-johnson.com,Lake Williamville,Florida,Mayotte,2022-10-07,False
421,Samuel,Mcmillan,samuel84@yahoo.com,Port Garyland,Virginia,Kenya,2021-11-13,False
422,Mark,Delgado,mark51@hotmail.com,Hopkinsshire,Louisiana,Chile,2021-01-25,True
423,Emily,Lloyd,emily_lloyd@schroeder.org,Justinville,Arizona,Barbados,2021-03-15,False
424,Michelle,Newton,mnewton@example.org,East Tonya,New Hampshire,South Georgia and the South Sandwich Islands,2023-02-04,False
425,Theresa,Vasquez,theresa54@yahoo.com,Karenfort,Montana,France,2022-05-24,True
426,Johnny,Rogers,jrogers@example.org,East Jeffrey,North Dakota,Finland,2021-04-15,True
427,Meghan,Watkins,meghan26@yahoo.com,Masonmouth,Arizona,Lebanon,2024-05-25,False
428,Emily,Avila,emily_avila@diaz.com,East Matthew,North Carolina,Guyana,2024-01-11,True
429,Rhonda,Taylor,rhonda_taylor@leach.net,North Jenniferfurt,Arkansas,Liberia,2021-11-17,True
430,Angela,Chen,angela53@yahoo.com,Garzaberg,Minnesota,Honduras,2024-02-21,True
431,Michael,Casey,michael78@gmail.com,South Sheilaberg,California,Lebanon,2022-09-13,False
432,Jennifer,Callahan,jennifer95@hotmail.com,Jamesside,South Dakota,Austria,2024-11-18,False
433,Joanna,Collins,joanna.collins@gmail.com,West Kimberlyborough,Colorado,Venezuela,2024-03-21,False
434,Kristen,Pierce,kristen_pierce@ballard.org,North Lisaport,New Mexico,Gambia,2023-08-19,False
435,Mark,Rodriguez,mark_rodriguez@thompson.org,Territon,Nevada,Malawi,2023-09-15,False
436,Jane,Sanders,jane_sanders@rodriguez.com,West Catherine,Washington,Guinea-Bissau,2024-11-10,False
437,Joe,Abbott,joe90@hotmail.com,New Kimberlytown,Virginia,Greece,2023-12-28,True
438,James,Mann,james_mann@manning.com,Port Nicoleview,Virginia,Israel,2022-03-22,True
439,Bill,Jones,bjones@example.org,Krausefort,Alabama,Kyrgyz Republic,2020-09-21,False
440,Tommy,Mcintosh,tommy_mcintosh@stewart.net,West James,New Hampshire,Finland,2021-10-11,True
441,Robert,Hernandez,robert.hernandez@yahoo.com,Brianville,New Hampshire,Vietnam,2023-03-13,True
442,Sharon,Henry,shenry@example.org,North Nicholasberg,Oregon,Greenland,2024-03-04,False
443,Michael,Proctor,michael.proctor@hotmail.com,South Susanland,Massachusetts,Bermuda,2024-10-26,True
444,Michael,Benjamin,mbenjamin@example.org,Vaughntown,Michigan,Guam,2022-03-06,False
445,Kimberly,Gray,kimberly_gray@irwin.biz,Amandaview,Minnesota,Samoa,2021-12-10,False
446,Sarah,Bradley,sarah43@gmail.com,Clarkmouth,South Carolina,Dominica,2022-09-14,True
447,Edward,Ramos,edward.ramos@hotmail.com,Meyermouth,New Jersey,Dominica,2022-05-13,True
448,Martin,Lin,martin_lin@aguilar.com,Jefferyville,Vermont,Turkmenistan,2023-05-21,True
449,Devin,Mathis,devin_mathis@horne-hall.biz,Luistown,Connecticut,Montenegro,2024-01-16,True
450,Erica,Skinner,erica71@gmail.com,Clementschester,West Virginia,Gabon,2023-01-01,False
451,Cynthia,Hernandez,cynthia56@gmail.com,Benderton,Washington,Mongolia,2023-04-16,False
452,Sean,Gray,sean67@yahoo.com,West Leahview,Washington,Jordan,2024-08-23,False
453,Sandra,Lewis,slewis@example.net,Matthewsberg,Minnesota,Jersey,2024-06-21,False
454,Deborah,Torres,deborah.torres@yahoo.com,New Joseburgh,Virginia,Slovenia,2024-09-25,True
455,Cynthia,Cervantes,cynthia.cervantes@hotmail.com,Port Christopherview,New Mexico,Mauritius,2021-05-22,True
456,Albert,Dixon,albert56@yahoo.com,Potterstad,Delaware,Papua New Guinea,2024-03-11,False
457,Eric,Whitaker,ewhitaker@example.com,South Jon,Mississippi,Anguilla,2023-04-20,True
458,Brandon,Cooper,brandon.cooper@hotmail.com,Lake Thomasborough,Louisiana,Samoa,2021-11-14,True
459,Daniel,Miller,daniel55@yahoo.com,East Matthewtown,Texas,Cambodia,2024-11-12,False
460,Cassandra,Miles,cmiles@example.com,Coxton,Utah,Aruba,2020-09-21,False
461,Tracy,Hunter,thunter@example.net,South Judith,Hawaii,Singapore,2023-05-22,True
462,Cody,Jackson,cody_jackson@rodriguez.com,Davisberg,New Jersey,Martinique,2022-03-02,False
463,Michael,May,mmay@example.com,Jeffreymouth,Wisconsin,Antigua and Barbuda,2022-03-06,False
464,Karen,Hunter,karen_hunter@austin.com,Gilmorefort,New Hampshire,South Georgia and the South Sandwich Islands,2024-02-11,True
465,Willie,Pineda,wpineda@example.org,Lake Michael,Maine,Lesotho,2021-05-26,True
466,Christopher,White,christopher42@yahoo.com,Evansport,North Carolina,Saudi Arabia,2021-09-27,False
467,William,Morgan,william.morgan@gmail.com,North Carrie,Maryland,Mozambique,2021-09-23,True
468,Seth,Wilcox,swilcox@example.com,Dunlapside,Arkansas,Svalbard & Jan Mayen Islands,2020-10-26,True
469,Lauren,Williams,lauren53@gmail.com,Timothyhaven,South Dakota,Bermuda,2022-06-16,False
470,Kendra,Davis,kendra73@gmail.com,South Jenniferport,Minnesota,Finland,2022-01-29,False
471,Brenda,Williams,brenda.williams@gmail.com,Lake Jane,Pennsylvania,Falkland Islands (Malvinas),2023-09-20,True
472,Sean,Ortega,sean_ortega@zamora.com,Hansonshire,California,Namibia,2022-03-10,False
473,Charles,Higgins,charles_higgins@branch.biz,Port Kenneth,Colorado,Guatemala,2023-06-07,False
474,Rebecca,Long,rebecca.long@gmail.com,Rebeccaview,Kansas,Sweden,2023-10-11,True
475,Michael,Andersen,michael.andersen@hotmail.com,South Kelsey,Ohio,Tajikistan,2021-09-24,True
476,Adam,Flores,adam19@yahoo.com,Shannonbury,Minnesota,Congo,2023-03-02,False
477,Brittany,Elliott,brittany82@yahoo.com,Jonathanmouth,Michigan,Saint Helena,2024-11-04,False
478,Mark,Jefferson,mark36@gmail.com,Aaronhaven,Alaska,Slovakia (Slovak Republic),2023-11-14,False
479,Melody,Davis,melody_davis@payne-cruz.biz,Jamesshire,Mississippi,Cyprus,2021-01-31,True
480,Laurie,Krueger,laurie_krueger@olson.com,Tuckerberg,Connecticut,Bahamas,2024-06-12,True
481,Kristen,Mccall,kmccall@example.org,East Stephanietown,Washington,Tajikistan,2022-11-28,True
482,Vanessa,Allen,vallen@example.com,South Allen,Arkansas,Jordan,2025-01-12,False
483,Jody,Stevens,jody_stevens@williams.com,Port Christymouth,Nebraska,Albania,2021-11-01,True
484,Mariah,Sanchez,msanchez@example.org,New Justinland,Maine,Albania,2024-11-15,True
485,Courtney,Buck,courtney.buck@hotmail.com,West Erikberg,Nevada,Panama,2024-02-16,True
